"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0046651","GO:0046651","lymphocyte proliferation","75/1610","312/18860",0.240384615384615,2.81593406593407,9.88112851477058,8.20003049678167e-17,2.23314163862354e-14,1.71769059879953e-14,"CD38/BTK/TYROBP/SLC11A1/TNFRSF1B/TNFRSF9/PTPRC/BAX/CD209/IL12RB1/NFATC2/ELF4/TNFSF13B/CORO1A/PYCARD/CD276/CD37/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/CD79A/PIK3CG/CD86/CBLB/ZAP70/CR2/CCR2/SASH3/NCKAP1L/IRF1/IL1B/TNFSF9/CD70/TNFSF14/RAC2/LILRB2/EPHB2/CD180/DOCK2/HAVCR2/LRRC32/TP53/VAV1/XCL1/TNFRSF21/GNRH1/DLG5/VSIG4/MS4A1/CD1D/CHRNB2/IKZF3/LAPTM5/SLC4A2/CD300A/CCDC88B/INPP5D/LGALS9/LGALS9C/MZB1/CD19/CD151/BTLA/LILRB4/TNFRSF4/ADA/SPN/CARD11/CD3E/FCGR3A/LST1/LYN/CCL5",75
"GO:0006959","GO:0006959","humoral immune response","74/1610","307/18860",0.241042345276873,2.8236389018148,9.84189397181126,1.1259705644978e-16,2.92701166289223e-14,2.25140238709871e-14,"CX3CL1/CCL26/LTF/ALOX5/SLC11A1/POU2F2/CD5L/CXCL2/PTPRC/FCN1/LYZ/TREM2/CTSG/WFDC2/CCL22/CD37/FCER2/EBI3/CCL24/GATA3/CCL8/IFNG/HRG/REG1A/GNLY/CR2/CCR2/H2BC11/IL1B/C3/CFP/GATA6/FCN3/XCL1/REG3G/TNFRSF21/NOTCH1/ADM/VSIG4/MS4A1/C1QC/SPON2/FCMR/S100A12/PPBP/DEFA4/C2/RNASE3/C1QB/C1QA/HLA-DQB1/SH2D1A/PLA2G6/H2BC21/PDCD1/ELANE/CFD/IGHA2/IGHG4/IGHG1/IGHG3/IGHD/IGHM/LTA/TNF/DEFA3/RNASE4/CCL5/CCL4/CCL18/CCL4L1/CCL3L1/CCL3L3/CCL3",74
"GO:0050863","GO:0050863","regulation of T cell activation","88/1610","404/18860",0.217821782178218,2.55162659123055,9.63134243503472,1.23675382510863e-16,3.07521527208533e-14,2.36539781928099e-14,"CYP26B1/RUNX3/TNFRSF1B/TNFRSF9/PTPRC/CD209/IL12RB1/CTSG/SIRPB1/TNFSF13B/CORO1A/PYCARD/CSK/CD276/CD37/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/JAK3/GATA3/CD5/MDK/CD69/IFNG/CD86/CBLB/ZAP70/CD2/TNFSF11/CCR2/SASH3/NCKAP1L/PCK1/SOX4/IRF1/IL1B/TNFSF9/CD70/TNFSF14/RAC2/FCHO1/LILRB2/HAVCR2/DTX1/HLX/SIT1/IRF4/LRRC32/CD27/GPR65/VAV1/XCL1/TNFRSF21/IL2RG/GNRH1/DLG5/ADAM8/VSIG4/CD1D/LAPTM5/TNFAIP8L2/ICOS/CGAS/SLC4A2/NOD2/CD300A/CCDC88B/LGALS9/LGALS9C/PIK3CD/ZNF683/HLA-DQB1/TIGIT/LCK/KLHL25/BTLA/LILRB4/FANCA/PDCD1/ADA/SPN/CARD11/CD3E/HLA-DOA/LYN/CCL5",88
"GO:0002263","GO:0002263","cell activation involved in immune response","77/1610","329/18860",0.234042553191489,2.74164133738602,9.73609860164951,1.58079843846395e-16,3.76691094565638e-14,2.89743713786879e-14,"FGR/ITGAL/BTK/TYROBP/SLC11A1/CD84/SPI1/APBB1IP/PTPRC/LAT2/ICAM1/UNC13D/TREM2/IL12RB1/MFNG/CHGA/GATA1/CORO1A/PYCARD/RELB/LILRB1/IL27RA/TGFB1/NKG7/JAK3/PIK3CG/GATA3/MDK/CD69/IFNG/CD86/NR4A3/CCR2/CD244/LY9/NCKAP1L/PCK1/ADGRE2/RAC2/PRAM1/CD180/DOCK2/HAVCR2/DYSF/LCP1/HLX/IRF4/SEMA6D/GPR65/IRF8/TP53/KIT/CD1C/FCER1G/ITGB2/EOMES/ICOS/CD300A/CX3CR1/LGALS9/ITGAM/PIK3CD/ZNF683/TCIM/CD19/GATA2/FES/ADA/SPN/SH2D1B/DLL1/FCGR3A/TNF/LILRA2/LYN/MILR1/CCL3",77
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","67/1610","264/18860",0.253787878787879,2.97294372294372,9.86244537224302,1.99804306658292e-16,4.57072331911509e-14,3.51571451589475e-14,"FGR/BTK/TYROBP/WAS/TNFRSF1B/CD84/SPI1/PTPRC/MAVS/ICAM1/UNC13D/TREM2/IL12RB1/GATA1/FCER2/IL4I1/LILRB1/IL27RA/TGFB1/JAK3/GATA3/IFNG/CR2/CCR2/SASH3/NCKAP1L/IL1B/C3/ADGRE2/RAC2/BST2/ULBP3/PRAM1/HAVCR2/SECTM1/VAV1/XCL1/FCGR1A/CD96/KIT/CD1D/CD1C/FCER1G/ITGB2/SCIMP/NOD2/CD300A/CX3CR1/INPP5D/LGALS9/ITGAM/RASGRP4/CD7/GATA2/FUT7/TIGIT/FES/SH2D1A/LILRB4/PDCD1/ARID5A/SPN/SH2D1B/NCR3/LTA/TNF/LYN",67
"GO:0002366","GO:0002366","leukocyte activation involved in immune response","76/1610","325/18860",0.233846153846154,2.73934065934066,9.66290596372981,2.62081006317451e-16,5.76477413511348e-14,4.4341559732819e-14,"FGR/ITGAL/BTK/TYROBP/SLC11A1/CD84/SPI1/APBB1IP/PTPRC/LAT2/ICAM1/UNC13D/TREM2/IL12RB1/MFNG/CHGA/GATA1/CORO1A/PYCARD/RELB/LILRB1/IL27RA/TGFB1/NKG7/JAK3/PIK3CG/GATA3/MDK/CD69/IFNG/CD86/NR4A3/CCR2/CD244/LY9/NCKAP1L/PCK1/ADGRE2/RAC2/PRAM1/CD180/DOCK2/HAVCR2/DYSF/LCP1/HLX/IRF4/SEMA6D/GPR65/IRF8/TP53/KIT/CD1C/FCER1G/ITGB2/EOMES/ICOS/CD300A/CX3CR1/LGALS9/ITGAM/PIK3CD/ZNF683/CD19/GATA2/FES/ADA/SPN/SH2D1B/DLL1/FCGR3A/TNF/LILRA2/LYN/MILR1/CCL3",76
"GO:1903037","GO:1903037","regulation of leukocyte cell-cell adhesion","86/1610","401/18860",0.214463840399002,2.51229070181689,9.35149620429534,7.38473227421225e-16,1.56419569911925e-13,1.20314994830148e-13,"ALOX5/RUNX3/CD44/PTPRC/CD209/IL12RB1/CTSG/SIRPB1/TNFSF13B/CORO1A/PYCARD/CSK/CD276/CD37/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/JAK3/GATA3/CD5/MDK/CD69/IFNG/CD86/CBLB/ZAP70/ITGA4/NR4A3/TNFSF11/CCR2/SASH3/NCKAP1L/PCK1/SOX4/IRF1/IL1B/TNFSF9/CD70/TNFSF14/FCHO1/LILRB2/HAVCR2/DTX1/HLX/LRRC32/CD27/GPR65/VAV1/XCL1/TNFRSF21/IL2RG/GNRH1/DLG5/ADAM8/VSIG4/CD1D/ITGB2/LAPTM5/TNFAIP8L2/ICOS/SLC4A2/NOD2/CD300A/CCDC88B/LGALS9/LGALS9C/PIK3CD/HLA-DQB1/FUT7/TIGIT/LCK/KLHL25/BTLA/LILRB4/PDCD1/ADA/SPN/ELANE/CARD11/CD3E/HLA-DOA/TNF/LYN/CCL5",86
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","69/1610","284/18860",0.242957746478873,2.84607645875252,9.57658067468123,7.98569822150082e-16,1.63107886174154e-13,1.25459522058842e-13,"CD38/BTK/TYROBP/TNFRSF1B/TNFRSF9/CNN2/PTPRC/CD209/IL12RB1/CSF2RB/NFATC2/TNFSF13B/CORO1A/PYCARD/CD276/CD37/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/CCL8/CD86/CBLB/ZAP70/CCR2/SASH3/NCKAP1L/IRF1/IL1B/TNFSF9/CD70/RAC2/BST2/LILRB2/EPHB2/HAVCR2/LRRC32/XCL1/TNFRSF21/GNRH1/DLG5/HHEX/VSIG4/KIT/CD1D/CHRNB2/IKZF3/LAPTM5/SLC4A2/CD300A/CCDC88B/INPP5D/LGALS9/LGALS9C/MZB1/CSF1R/CSF1/BTLA/LILRB4/TNFRSF4/ADA/SPN/CARD11/CD3E/FCGR3A/LST1/LYN/CCL5",69
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","57/1610","212/18860",0.268867924528302,3.14959568733154,9.61581946372383,2.30894742387481e-15,4.55340355763449e-13,3.50239248071609e-13,"FGR/CX3CL1/BTK/TYROBP/RUNX3/CD84/FAM76B/CST7/PTPRC/RHBDD3/CTSG/CSK/CD37/IL4I1/LILRB1/TGFB1/CD33/JAK3/MDK/CD69/CD86/CBLB/FN1/IRF1/NR1D1/LDLR/LILRB2/SYT11/HAVCR2/DTX1/HLX/LRRC32/XCL1/TNFRSF21/GNRH1/DLG5/VSIG4/LAPTM5/TNFAIP8L2/SLC4A2/AXL/CD300A/INPP5D/LGALS9/LGALS9C/TBC1D10C/TIGIT/TAFA3/CD300LF/BTLA/LILRB4/PDCD1/CNR2/SPN/LST1/LYN/MILR1",57
"GO:0030098","GO:0030098","lymphocyte differentiation","90/1610","441/18860",0.204081632653061,2.39067055393586,9.02793135808987,3.7687158552394e-15,7.18442865870471e-13,5.52612756457736e-13,"CYP26B1/BTK/RUNX3/BAK1/TNFRSF9/SPI1/PTPRC/BAX/IL11/IL12RB1/MFNG/TNFSF13B/RELB/LYL1/IL4I1/TGFB1/CD79A/JAK3/GATA3/HDAC5/MDK/CD69/IFNG/SLC39A7/CD86/ZAP70/ITGA4/CD2/CR2/EGR1/CCR2/SASH3/LY9/NCKAP1L/PREX1/PCK1/SOX4/IRF1/IL1B/TNFSF9/DLL4/LILRB2/GPS2/DOCK2/DTX1/HLX/IRF4/CD27/GPR65/IRF8/TP53/VAV1/IL2RG/ADAM8/HHEX/MS4A1/MMP14/KIT/CD1D/FCER1G/CD3G/IKZF3/LAPTM5/EOMES/ICOS/SLC4A2/NFIL3/CD3D/AXL/INPP5D/LGALS9/PIK3CD/ZNF683/CD19/FUT7/LCK/KLHL25/JAG2/IKZF1/LILRB4/FANCA/ADA/SPN/CARD11/DLL1/CD3E/HLA-DOA/IGHM/NFAM1/SPIB",90
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","63/1610","258/18860",0.244186046511628,2.86046511627907,9.19240780761414,1.12865356836303e-14,2.08218379273167e-12,1.60157665948696e-12,"CD38/BTK/TYROBP/TNFRSF1B/TNFRSF9/CNN2/PTPRC/CD209/IL12RB1/NFATC2/TNFSF13B/CORO1A/PYCARD/CD276/CD37/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/CD86/CBLB/ZAP70/CCR2/SASH3/NCKAP1L/IRF1/IL1B/TNFSF9/CD70/RAC2/LILRB2/EPHB2/HAVCR2/LRRC32/XCL1/TNFRSF21/GNRH1/DLG5/VSIG4/CD1D/CHRNB2/IKZF3/LAPTM5/SLC4A2/CD300A/CCDC88B/INPP5D/LGALS9/LGALS9C/MZB1/CSF1/BTLA/LILRB4/TNFRSF4/ADA/SPN/CARD11/CD3E/FCGR3A/LST1/LYN/CCL5",63
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","80/1610","381/18860",0.20997375328084,2.4596925384327,8.7935120226967,2.62306784411423e-14,4.6879140626529e-12,3.60585543439255e-12,"CD38/BTK/TYROBP/RUNX3/SPI1/PTPRC/CD209/TREM2/IL12RB1/NFATC2/SIRPB1/TNFSF13B/CORO1A/PYCARD/CSK/CD276/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/GATA3/CD5/MDK/IFNG/HAVCR1/CD86/ZAP70/CD2/NR4A3/TNFSF11/CCR2/SASH3/NCKAP1L/PCK1/SOX4/IL1B/TNFSF9/CD70/TNFSF14/FCHO1/LILRB2/EPHB2/HAVCR2/HLX/CD27/GPR65/VAV1/XCL1/IL2RG/ADAM8/MMP14/CD1D/CHRNB2/ICOS/NOD2/AXL/CCDC88B/INPP5D/LGALS9/PIK3CD/IL16/TLR6/HLA-DQB1/LCK/KLHL25/TAFA3/LILRB4/TNFRSF4/BLOC1S3/ADA/SPN/CARD11/CD3E/FCGR3A/HLA-DOA/TNF/LYN/CCL5/CCL3",80
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","36/1610","102/18860",0.352941176470588,4.13445378151261,9.69720125685804,4.12502097516094e-14,7.14878635058953e-12,5.49871217071693e-12,"FGR/BTK/TYROBP/CD84/SPI1/LAT2/UNC13D/TREM2/CHGA/GATA1/PYCARD/PIK3CG/IFNG/NR4A3/CCR2/ADGRE2/RAC2/PRAM1/DOCK2/HAVCR2/DYSF/KIT/FCER1G/ITGB2/CD300A/CX3CR1/LGALS9/ITGAM/PIK3CD/GATA2/FES/TNF/LILRA2/LYN/MILR1/CCL3",36
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","61/1610","254/18860",0.240157480314961,2.8132733408324,8.88855870458335,6.67360238812209e-14,1.12253917816677e-11,8.63436048915239e-12,"CD38/BTK/TYROBP/TNFRSF1B/TNFRSF9/PTPRC/CD209/IL12RB1/NFATC2/TNFSF13B/CORO1A/PYCARD/CD276/CD37/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/CD86/CBLB/ZAP70/CCR2/SASH3/NCKAP1L/IRF1/IL1B/TNFSF9/CD70/RAC2/LILRB2/EPHB2/HAVCR2/LRRC32/XCL1/TNFRSF21/GNRH1/DLG5/VSIG4/CD1D/CHRNB2/IKZF3/LAPTM5/SLC4A2/CD300A/CCDC88B/INPP5D/LGALS9/LGALS9C/MZB1/BTLA/LILRB4/TNFRSF4/ADA/SPN/CARD11/CD3E/FCGR3A/LST1/LYN/CCL5",61
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","66/1610","289/18860",0.228373702422145,2.67523479980227,8.76767980470337,8.17627637599589e-14,1.33600355983773e-11,1.02762884136201e-11,"ALOX5/RUNX3/CD44/PTPRC/CD209/IL12RB1/SIRPB1/TNFSF13B/CORO1A/PYCARD/CSK/CD276/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/GATA3/CD5/MDK/IFNG/CD86/ZAP70/ITGA4/NR4A3/TNFSF11/CCR2/SASH3/NCKAP1L/PCK1/SOX4/IL1B/TNFSF9/CD70/TNFSF14/FCHO1/LILRB2/HAVCR2/HLX/CD27/GPR65/VAV1/XCL1/IL2RG/ADAM8/CD1D/ITGB2/ICOS/NOD2/CCDC88B/LGALS9/PIK3CD/HLA-DQB1/FUT7/LCK/KLHL25/LILRB4/ADA/SPN/ELANE/CARD11/CD3E/HLA-DOA/TNF/LYN/CCL5",66
"GO:0002699","GO:0002699","positive regulation of immune effector process","64/1610","276/18860",0.231884057971014,2.71635610766046,8.7754634356062,9.24374216296443e-14,1.46847115083316e-11,1.1295204239482e-11,"FGR/BTK/TYROBP/SPI1/PTPRC/FCN1/MAVS/TREM2/IL12RB1/GATA1/PYCARD/CD37/FCER2/LILRB1/TGFB1/GATA3/IFNG/CD86/NR4A3/CCR2/SASH3/CD244/PCK1/IL1B/C3/FFAR2/CFP/ULBP3/EPHB2/HLX/SEMA7A/GPR65/SECTM1/VAV1/FCN3/XCL1/IL2RG/FCGR1A/HK1/KIT/CD1D/CD1C/FCER1G/SPON2/ITGB2/SCIMP/LAPTM5/GPRC5B/NOD2/CD300A/LGALS9/ITGAM/MZB1/RASGRP4/CD7/GATA2/SH2D1A/TNFRSF4/TLR7/ARID5A/SH2D1B/NCR3/LTA/TNF",64
"GO:0043299","GO:0043299","leukocyte degranulation","31/1610","81/18860",0.382716049382716,4.48324514991182,9.59771916585328,1.9122765197845e-13,2.95575930179663e-11,2.27351453091875e-11,"FGR/BTK/CD84/SPI1/LAT2/UNC13D/CHGA/HCK/GATA1/CORO1A/NKG7/PIK3CG/NR4A3/CCR2/NCKAP1L/ADGRE2/RAC2/PRAM1/KIT/FCER1G/ITGB2/CD300A/LGALS9/ITGAM/PIK3CD/GATA2/FES/FCGR3A/LYN/MILR1/CCL3",31
"GO:0042098","GO:0042098","T cell proliferation","55/1610","224/18860",0.245535714285714,2.87627551020408,8.63022238614696,4.3362497803297e-13,6.52605591939619e-11,5.01971962105202e-11,"SLC11A1/TNFRSF1B/TNFRSF9/PTPRC/BAX/CD209/IL12RB1/ELF4/TNFSF13B/CORO1A/PYCARD/CD276/CD37/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/PIK3CG/CD86/CBLB/ZAP70/CCR2/SASH3/NCKAP1L/IRF1/IL1B/TNFSF9/CD70/TNFSF14/RAC2/LILRB2/DOCK2/HAVCR2/LRRC32/TP53/XCL1/TNFRSF21/GNRH1/DLG5/VSIG4/CD1D/LAPTM5/SLC4A2/CCDC88B/LGALS9/LGALS9C/CD151/BTLA/LILRB4/TNFRSF4/SPN/CARD11/CD3E/CCL5",55
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","72/1610","343/18860",0.209912536443149,2.45897542690546,8.33081408383958,5.3181110240149e-13,7.7985325503439e-11,5.99848474206701e-11,"CX3CL1/ALOX5/RUNX3/CD44/PTPRC/PKP1/CD209/IL12RB1/CTSG/SIRPB1/TNFSF13B/CORO1A/PYCARD/CSK/CD276/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/GATA3/CD5/MDK/IFNG/CD86/ZAP70/ITGA4/NR4A3/TNFSF11/CCR2/SASH3/NCKAP1L/PCK1/SOX4/IL1B/TNFSF9/CD70/TNFSF14/FCHO1/LILRB2/HAVCR2/HLX/EMILIN1/CD27/GPR65/VAV1/XCL1/MEGF10/IL2RG/ADAM8/CD1D/ITGB2/ICOS/NOD2/CCDC88B/LGALS9/PIK3CD/HLA-DQB1/FUT7/LCK/KLHL25/LILRB4/ADA/SPN/ELANE/CARD11/CD3E/HLA-DOA/MFSD2B/TNF/LYN/CCL5",72
"GO:1903706","GO:1903706","regulation of hemopoiesis","85/1610","443/18860",0.191873589164786,2.24766204450177,8.11833748180367,8.09412005696984e-13,1.15725681514526e-10,8.90140203107288e-11,"CYP26B1/BTK/TYROBP/LTF/RUNX3/SPI1/PTPRC/TESC/TREM2/IL12RB1/NFKBIA/RASSF2/GATA1/IL4I1/LILRB1/TGFB1/JAK3/GATA3/MDK/CD69/IFNG/NEDD9/CD86/ZAP70/CD2/CSF3R/TNFSF11/CCR2/SASH3/NCKAP1L/PCK1/SOX4/IRF1/TNFSF9/ZFP36/LIF/LILRB2/CD101/DTX1/GLUL/HLX/IRF4/CD27/GPR65/IL2RG/ADAM8/UBASH3B/MMP14/C1QC/IKZF3/TAL1/MYSM1/CCR1/SLC4A2/GFI1B/YPEL4/AXL/INPP5D/LGALS9/FOS/RARG/ZNF683/TCIM/GATA2/HCLS1/FES/LCK/KLHL25/CSF1/IRF7/LILRB4/FANCA/ADA/SIGLEC15/CARD11/DLL1/HLA-DOA/HSPA1B/LILRB3/TNF/NFAM1/LYN/H4C14/RAB7B/CCL3",85
"GO:0002444","GO:0002444","myeloid leukocyte mediated immunity","37/1610","118/18860",0.313559322033898,3.67312348668281,8.8987658028298,1.19465809737377e-12,1.66640235582453e-10,1.2817653886842e-10,"FGR/BTK/TYROBP/CD84/SPI1/LAT2/MAVS/UNC13D/CTSG/CHGA/GATA1/PIK3CG/NR4A3/CCR2/C3/ADGRE2/RAC2/PRAM1/FCGR2A/FCGR1A/KIT/FCER1G/SPON2/ITGB2/CD300A/CX3CR1/LGALS9/ITGAM/PIK3CD/GATA2/FES/ELANE/FCGR3A/IGHG1/LYN/MILR1/CCL3",37
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","71/1610","346/18860",0.205202312138728,2.4037985136251,8.05138170618809,2.42523857026391e-12,3.30236651984269e-10,2.54011829201325e-10,"CD38/BTK/TYROBP/RUNX3/SPI1/PTPRC/CD209/IL12RB1/NFATC2/SIRPB1/TNFSF13B/CORO1A/PYCARD/CSK/CD276/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/GATA3/CD5/MDK/IFNG/CD86/ZAP70/TNFSF11/CCR2/SASH3/NCKAP1L/PCK1/SOX4/IL1B/TNFSF9/CD70/TNFSF14/FCHO1/LILRB2/EPHB2/HAVCR2/HLX/CD27/GPR65/VAV1/XCL1/IL2RG/ADAM8/MMP14/CD1D/CHRNB2/ICOS/NOD2/AXL/CCDC88B/INPP5D/LGALS9/PIK3CD/HLA-DQB1/LCK/KLHL25/LILRB4/TNFRSF4/BLOC1S3/ADA/SPN/CARD11/CD3E/FCGR3A/HLA-DOA/LYN/CCL5",71
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","70/1610","343/18860",0.204081632653061,2.39067055393586,7.94079024434495,4.53593064813026e-12,6.03278776201325e-10,4.64030702044954e-10,"CYP26B1/BTK/TYROBP/LTF/RUNX3/SPI1/PTPRC/TESC/TREM2/IL12RB1/RASSF2/IL4I1/LILRB1/TGFB1/JAK3/GATA3/MDK/CD69/IFNG/NEDD9/CD86/ZAP70/CD2/TNFSF11/CCR2/SASH3/NCKAP1L/PCK1/SOX4/IRF1/TNFSF9/LIF/LILRB2/CD101/DTX1/HLX/IRF4/CD27/GPR65/IL2RG/ADAM8/UBASH3B/MMP14/C1QC/IKZF3/TAL1/CCR1/SLC4A2/AXL/INPP5D/LGALS9/FOS/ZNF683/GATA2/HCLS1/FES/LCK/KLHL25/CSF1/IRF7/LILRB4/FANCA/ADA/CARD11/HLA-DOA/LILRB3/TNF/NFAM1/LYN/CCL3",70
"GO:0030099","GO:0030099","myeloid cell differentiation","88/1610","481/18860",0.182952182952183,2.14315414315414,7.75879205806923,4.8955432232523e-12,6.36309356676816e-10,4.89437204066301e-10,"TYROBP/LTF/SPI1/ACTN1/P2RX5/HBQ1/TESC/IL11/TREM2/NFKBIA/RASSF2/GATA1/RELB/LILRB1/TGFB1/GATA3/SH2B3/IFNG/NEDD9/MFAP2/CSF3R/TNFSF11/NCKAP1L/PDE1B/MT1G/BMP2/ZFP36/RAC2/LIF/CBFA2T3/CD101/GLUL/IRF4/IRF8/EPHA2/CDKN2B/UBASH3B/KIT/ALAS2/FCER1G/C1QC/TAL1/TRIM58/CCR1/SLC4A2/YPEL4/EPB42/BATF2/TET2/INPP5D/GP9/FASN/FOS/OSCAR/BBLN/PIK3CD/RASGRP4/RARG/UCP2/GP5/GATA2/HCLS1/FES/CSF1R/CSF1/GP1BA/IRF7/IKZF1/LILRB4/HBA2/FLNA/SIGLEC15/DLL1/L3MBTL3/HSPA1B/MPIG6B/LILRB3/HBA1/HBM/HBD/TNF/HBB/LYN/TIFAB/SPIB/H4C14/RAB7B/CCL3",88
"GO:0050727","GO:0050727","regulation of inflammatory response","85/1610","460/18860",0.184782608695652,2.16459627329193,7.72543813271617,6.61498229910935e-12,8.40690750413475e-10,6.46643532818198e-10,"FGR/CX3CL1/BTK/ALOX5/TNFRSF1B/PTGER3/FAM76B/CST7/PTPRC/TREM2/RHBDD3/NFKBIA/HCK/ELF4/MEFV/PYCARD/GSDMD/TGFB1/NKG7/PIK3CG/CCL24/GATA3/IL10RA/MDK/IFNG/LPCAT3/TNFSF11/CCR2/IL1B/C3/FFAR2/NR1D1/RHBDF2/LDLR/F12/GPS2/SYT11/DAGLA/AOAH/CASP5/CALHM2/SEMA7A/TRIM65/NLRP12/SIGLEC10/XCL1/PLA2G7/FCGR1A/ADAM8/GBP5/FCER1G/NAPEPLD/BCL6B/TNFAIP8L2/S100A12/ADORA1/CCR1/C15orf39/GPRC5B/NOD2/NLRC3/PBK/IL16/SAA1/TLR6/LPL/SPHK1/GPR4/CDH5/FUT7/TAFA3/LILRA5/FANCA/TLR7/ADA/SPN/ELANE/MIR26A1/GPSM3/LTA/TNF/NEAT1/LYN/CCL5/CCL3",85
"GO:0071706","GO:0071706","tumor necrosis factor superfamily cytokine production","49/1610","201/18860",0.243781094527363,2.85572139303483,8.08061358535481,1.082924363098e-11,1.3177115813952e-09,1.01355899515936e-09,"CX3CL1/BTK/TYROBP/LTF/PTPRC/MAVS/OAS1/TREM2/ELF4/PYCARD/LILRB1/IL27RA/TGFB1/CD33/IFNG/CD86/ERRFI1/CD2/CCR2/SASH3/FRMD8/ZFP36/SYT11/EPHB2/HAVCR2/FCGR2A/FCGR1A/ADAM8/FCER1G/SPON2/CYBB/NOD2/AXL/NLRC3/CX3CR1/LGALS9/CD14/TLR1/TLR6/LPL/LILRB4/LILRA5/ARID5A/SPN/MIR101-1/FCGR3A/LILRA4/LILRA2/CCL3",49
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","49/1610","201/18860",0.243781094527363,2.85572139303483,8.08061358535481,1.082924363098e-11,1.3177115813952e-09,1.01355899515936e-09,"CX3CL1/BTK/TYROBP/LTF/PTPRC/MAVS/OAS1/TREM2/ELF4/PYCARD/LILRB1/IL27RA/TGFB1/CD33/IFNG/CD86/ERRFI1/CD2/CCR2/SASH3/FRMD8/ZFP36/SYT11/EPHB2/HAVCR2/FCGR2A/FCGR1A/ADAM8/FCER1G/SPON2/CYBB/NOD2/AXL/NLRC3/CX3CR1/LGALS9/CD14/TLR1/TLR6/LPL/LILRB4/LILRA5/ARID5A/SPN/MIR101-1/FCGR3A/LILRA4/LILRA2/CCL3",49
"GO:0097529","GO:0097529","myeloid leukocyte migration","54/1610","237/18860",0.227848101265823,2.66907775768535,7.89957341645553,1.64431887672545e-11,1.95913742833185e-09,1.5069317074201e-09,"CX3CL1/CCL26/CNN2/SPI1/MMP2/TGFB2/TREM2/CTSG/CHGA/CCL22/PIK3CG/CCL24/CCL8/MDK/CSF3R/PGF/DUSP1/TNFSF11/CCR2/NCKAP1L/PREX1/IL1B/ADGRE2/RAC2/EMILIN1/VAV1/XCL1/PLA2G7/ADAM8/MMP14/KIT/NBL1/MICOS10-NBL1/FCER1G/ITGB2/JAML/S100A12/TAFA4/PPBP/CCR1/CD300A/CX3CR1/PIK3CD/C3AR1/SAA1/CMKLR1/FUT7/CSF1R/CSF1/LYN/CCL5/CCL4/CCL4L1/CCL3",54
"GO:0050870","GO:0050870","positive regulation of T cell activation","58/1610","267/18860",0.217228464419476,2.54467629748529,7.76597694840026,2.31177708327931e-11,2.698174110056e-09,2.07538484017707e-09,"RUNX3/PTPRC/CD209/IL12RB1/SIRPB1/TNFSF13B/CORO1A/PYCARD/CSK/CD276/IL4I1/LILRB1/RASAL3/EBI3/TGFB1/GATA3/CD5/MDK/IFNG/CD86/ZAP70/TNFSF11/CCR2/SASH3/NCKAP1L/PCK1/SOX4/IL1B/TNFSF9/CD70/TNFSF14/FCHO1/LILRB2/HAVCR2/HLX/CD27/GPR65/VAV1/XCL1/IL2RG/ADAM8/CD1D/ICOS/NOD2/CCDC88B/LGALS9/PIK3CD/HLA-DQB1/LCK/KLHL25/LILRB4/ADA/SPN/CARD11/CD3E/HLA-DOA/LYN/CCL5",58
"GO:0002685","GO:0002685","regulation of leukocyte migration","53/1610","233/18860",0.227467811158798,2.66462293071735,7.81088231958638,2.70735670186436e-11,3.09667459559245e-09,2.38190392780866e-09,"ITGA2B/CX3CL1/CNN2/SPI1/STK10/ICAM1/TREM2/CORO1A/PYCARD/IL27RA/TGFB1/CCL24/CCL8/MDK/CD69/NEDD9/ITGA4/PGF/DUSP1/CCR2/NCKAP1L/TNFSF14/RAC2/EMILIN1/XCL1/ECM1/PLA2G7/ADAM8/MMP14/NBL1/MICOS10-NBL1/ADORA1/CCR1/CD300A/CX3CR1/LGALS9/C3AR1/CMKLR1/FUT7/CSF1R/CSF1/CXCR3/TNFRSF18/ADA/SPN/ELANE/GPSM3/TNF/LYN/ITGB3/CCL5/CCL4/CCL3",53
